"No.","Update Date","Rating","URL","IP Address"
1805,28/10/04,6,"www.amateursuite.com","69.31.87.177"
1804,28/10/04,6,"www.amateurfreegallery.com","69.31.87.177"
1803,28/10/04,6,"www.adultfreehosting.com","69.31.87.177"
1802,28/10/04,6,"zooeurope.com","69.31.87.177"
1801,28/10/04,6,"yesteens.com","69.31.87.177"
1800,31/05/06,6,"xxx-zoo.com","67.15.35.182"
1799,28/10/04,6,"xfreehost.com","69.31.87.177"
1798,28/10/04,6,"ultimatesexindex.com","69.31.87.177"
1797,28/10/04,6,"tgpu.com","69.31.87.177"
1796,28/10/04,6,"safeboys.com","69.31.87.177"
1795,28/10/04,6,"ruuu.com","69.31.86.157"
1794,28/10/04,6,"petlesbians.com","69.31.87.177"
1793,28/10/04,6,"maturefolk.com","69.31.87.177"
1792,28/10/04,6,"matureacts.com","69.31.87.177"
1791,28/10/04,6,"illegalspace.com","69.31.87.177"
1790,28/10/04,6,"illegalhome.com","69.31.87.177"
1789,28/10/04,6,"get-zoo.com","69.31.87.177"
1788,28/10/04,6,"gayshost.com","69.31.87.177"
1787,28/10/04,6,"frankpictures.com","69.31.87.177"
1786,28/10/04,6,"bestasianteens.com","69.31.87.177"
1785,28/10/04,6,"bannedhome.com","69.31.87.177"
1784,28/10/04,6,"asianbum.com","69.31.87.177"
1783,28/10/04,6,"amateursuite.com","69.31.87.177"
1782,28/10/04,6,"amateurfreegallery.com","69.31.87.177"
1781,28/10/04,6,"adultfreehosting.com","69.31.87.177"
1780,28/10/04,6,"100-sex.com","69.31.84.212"
1779,28/10/04,6,"69.31.87.177","69.31.87.177"
1778,28/10/04,6,"www.100-sex.com","69.31.84.212"
1777,28/10/04,6,"mayavcd.100-sex.com","69.31.84.211"
1776,28/10/04,6,"www.mayavcd.100-sex.com","69.31.84.211"
1775,10/05/06,6,"www.mayavcd.tk","81.29.204.106"
1774,19/06/06,6,"mayavcd.tk","217.119.57.19"
1773,19/06/06,6,"mayavcd.100free.com","205.134.160.58"
1772,28/10/04,6,"www.vrsexshop.com","64.209.230.200"
1771,28/10/04,6,"www.vipvids.com","208.65.63.16"
1770,28/10/04,6,"www.teensgirls.net","216.130.168.102"
1769,28/10/04,6,"www.pornofmerit.com","64.225.154.135"
1768,19/06/06,6,"www.pauls-playroom.com","64.20.41.163"
1767,28/10/04,6,"www.missjacqueline.net","67.15.151.202"
1766,10/05/06,6,"www.kinkypixie.com","64.202.189.170"
1764,28/10/04,6,"www.eves-pleasures.com","67.15.151.229"
1761,28/10/04,6,"vrsexshop.com","64.209.230.200"
1760,28/10/04,6,"vipvids.com","208.65.63.16"
1759,28/10/04,6,"teensgirls.net","216.130.168.102"
1758,28/10/04,6,"64.127.103.232","64.127.103.232"
1757,28/10/04,6,"pornofmerit.com","64.225.154.135"
1756,19/06/06,6,"pauls-playroom.com","64.20.41.163"
1755,10/05/06,6,"kinkypixie.com","64.202.189.170"
1752,28/10/04,6,"eves-pleasures.com","67.15.151.229"
1747,16/05/06,7,"www.proxify.com","66.98.179.210"
1746,28/10/04,6,"www.sextoon.com","66.230.221.63"
1745,28/10/04,6,"sextoon.com","66.230.221.63"
1744,28/10/04,6,"www.sexyrussianbabes.net","70.85.113.155"
1743,14/06/06,9,"proxify.com","70.85.195.142"
1742,19/06/06,8,"www.anonymouse.ws","85.195.119.22"
1741,10/05/06,6,"www.thaisex.com","213.201.210.201"
1740,12/07/04,6,"thisstory.com","216.21.229.209"
1739,12/07/04,6,"www.thisstory.com","216.21.229.209"
1738,12/07/04,6,"vcdx.50megs.com","64.136.24.160"
1737,12/07/04,7,"cybersyndrome.net","210.136.158.72"
1736,09/05/06,7,"www.cybersyndrome.net","210.136.158.72"
1733,25/06/04,8,"negara-patani.netfirms.com","64.34.66.18"
1732,25/06/04,8,"beritadaripatani.mine.nu","213.113.165.22"
1731,16/05/06,8,"manusaya.com","66.244.251.19"
1730,16/05/06,8,"www.manusaya.com","66.244.251.19"
1729,15/06/04,6,"betfair.com","212.62.21.242"
1728,15/06/04,6,"betdaq.com","62.25.109.146"
1727,15/06/04,6,"www.betdaq.com","62.25.109.146"
1726,15/06/04,6,"10bet.com","217.205.136.249"
1725,15/06/04,6,"www.10bet.com","217.205.136.249"
1724,15/06/04,6,"pinnaclesports.com","216.152.164.80"
1723,15/06/04,6,"www5.pinnaclesports.com","216.152.164.105"
1722,15/06/04,6,"www4.pinnaclesports.com","216.152.164.104"
1721,15/06/04,6,"www3.pinnaclesports.com","216.152.164.103"
1720,15/06/04,6,"www2.pinnaclesports.com","216.152.164.102"
1719,15/06/04,6,"www.pinnaclesports.com","216.152.164.80"
1718,15/06/04,6,"www1.pinnaclesports.com","216.152.164.101"
1717,15/06/04,6,"betasia.com","193.189.74.38"
1716,15/06/04,6,"limso.net","149.99.23.136"
1715,15/06/04,6,"www.limso.net","149.99.23.136"
1714,19/06/06,6,"www.betasia.com",
1713,15/06/04,6,"24hrbetting.com","216.34.131.135"
1712,15/06/04,6,"www.24hrbetting.com","216.34.131.135"
1711,15/06/04,6,"betbrain.com","129.142.173.35"
1710,14/06/04,6,"1pondo.tv","38.118.195.186"
1709,14/06/04,6,"www.1pondo.tv","38.118.195.186"
1706,14/06/04,6,"www.livebets.net","213.160.221.169"
1705,14/06/04,6,"thai-betting-terms-weiqi.livebets.net","213.160.221.169"
1704,14/06/04,6,"bethelp.com","193.12.247.143"
1703,14/06/04,6,"www.bethelp.com","193.12.247.143"
1702,14/06/04,6,"bet365.com","83.245.54.104"
1701,13/06/04,6,"www.palm-plaza.com","69.25.142.3"
1700,13/06/04,6,"www.eehbarc.com","204.13.161.23"
1692,24/01/06,6,"ohosexy.com","203.146.252.239"
1691,24/01/06,6,"www.ohosexy.com","203.146.252.239"
1689,13/06/04,6,"palm-plaza.com","69.25.142.3"
1688,10/06/04,6,"www2.zpornstars.com","38.113.204.46"
1687,10/06/04,6,"www1.zpornstars.com","64.200.20.34"
1686,10/06/04,6,"www.zpornstars.com","64.200.20.34"
1683,10/06/04,6,"www14.smutserver.com","65.61.146.199"
1682,10/06/04,6,"www13.smutserver.com","65.61.146.199"
1681,10/06/04,6,"www12.smutserver.com","65.61.146.199"
1680,10/06/04,6,"www11.smutserver.com","65.61.146.199"
1679,10/06/04,6,"www10.smutserver.com","65.61.146.199"
1678,10/06/04,6,"www9.smutserver.com","65.61.146.199"
1677,10/06/04,6,"www8.smutserver.com","65.61.146.199"
1676,10/06/04,6,"www7.smutserver.com","65.61.146.199"
1675,10/06/04,6,"www6.smutserver.com","65.61.146.199"
1674,10/06/04,6,"www5.smutserver.com","65.61.146.199"
1673,10/06/04,6,"www4.smutserver.com","65.61.146.199"
1672,10/06/04,6,"www3.smutserver.com","65.61.146.199"
1671,10/06/04,6,"www2.smutserver.com","65.61.146.199"
1670,10/06/04,6,"www1.eurobet.com","62.7.228.146"
1669,10/06/04,6,"www.eurobet.com","62.7.228.141"
1667,10/06/04,6,"www12.kinghost.com","69.90.63.53"
1666,10/06/04,6,"www11.kinghost.com","69.90.63.71"
1665,10/06/04,6,"www10.kinghost.com","69.90.63.69"
1664,10/06/04,6,"www8.kinghost.com","69.90.63.65"
1663,10/06/04,6,"www6.kinghost.com","69.90.63.61"
1662,10/06/04,6,"www5.kinghost.com","69.90.63.59"
1661,10/06/04,6,"www3.kinghost.com","69.90.63.55"
1660,10/06/04,6,"www2.kinghost.com","69.90.63.53"
1659,04/06/04,6,"zoolust.net","64.111.207.242"
1658,04/06/04,6,"www.top66.ro","194.117.236.49"
1657,04/06/04,6,"www.top-sites.veteranen.info","81.223.254.206"
1656,04/06/04,6,"youngpervs.com","146.82.200.79"
1654,04/06/04,6,"y0.extreme-dm.com","213.244.183.210"
1653,04/06/04,6,"xxxpower.net","66.230.152.229"
1652,31/05/06,6,"xxxfullmovies.com",
1651,04/06/04,6,"xxxdevice.com","62.4.83.236"
1650,19/06/06,6,"xxxdailygalleries.com","70.85.170.2"
1649,04/06/04,6,"xxx-teen-tv.com","130.94.22.9"
1648,04/06/04,6,"xxx-nude-galleries.com","80.77.80.145"
1647,04/06/04,6,"xxroad.com","206.251.184.30"
1646,04/06/04,6,"xratedasianpics.com","64.89.18.206"
1645,04/06/04,6,"xhot.com","216.8.177.28"
1644,04/06/04,6,"wwww.al4a.com","66.115.188.200"
1643,31/05/06,6,"www7.blizzardhost.com",
1642,04/06/04,6,"www6.movie-drive.com","146.82.200.11"
1641,04/06/04,6,"www3.zpornstars.com","38.113.204.46"
1640,04/06/04,6,"www2.sexzoos.com","63.236.32.32"
1639,04/06/04,6,"www2.3wisp.com","69.90.63.83"
1638,04/06/04,6,"www.zoinkme.com","209.200.3.199"
1637,04/06/04,6,"www.yourdirtymind.com","81.31.38.4"
1636,04/06/04,6,"www.youngerbabes.com","69.31.38.218"
1635,04/06/04,6,"www.youngchickz.com","204.11.234.54"
1634,04/06/04,6,"www.young-thai.com","66.230.217.54"
1633,04/06/04,6,"www.young-asian.com","66.159.16.52"
1632,04/06/04,6,"www.yee-e.com","66.230.154.34"
1631,04/06/04,6,"www.xxxproposal.com","64.38.217.150"
1630,04/06/04,6,"www.xxxporno100.com","66.154.68.145"
1629,04/06/04,6,"www.xxxkellydane.com","216.127.40.115"
1628,04/06/04,6,"www.xxxinterracialpictures.com","209.172.54.27"
1627,04/06/04,6,"www.xxxgold.com","64.38.217.40"
1626,04/06/04,6,"www.xxxgaysites.com","216.169.101.66"
1625,04/06/04,6,"www.xxxgateway.com","66.230.152.227"
1624,04/06/04,6,"www.xxxfrostbite.com","216.127.40.115"
1623,04/06/04,6,"www.xxx-porn-paysites-for-free.com","139.142.223.138"
1622,04/06/04,6,"www.xxx-korea.com","66.230.134.158"
1621,04/06/04,6,"www.xxx-divx.com","207.58.159.6"
1620,04/06/04,6,"www.xxcastle.com","69.22.169.63"
1619,04/06/04,6,"www.xvids.net","198.65.151.110"
1618,04/06/04,6,"www.xupdates.com","64.59.78.78"
1617,04/06/04,6,"www.xtrateens.com","216.127.60.56"
1616,04/06/04,6,"www.xratedxxx.com","66.115.143.140"
1615,04/06/04,6,"www.xratedpornos.com","64.38.217.132"
1614,10/05/06,6,"www.xnxx.com","64.111.206.186"
1613,04/06/04,6,"www.xnude.com","208.185.230.221"
1612,04/06/04,6,"www.xgirls.org","209.11.241.27"
1611,04/06/04,6,"www.xfusioncash.com","64.111.198.197"
1610,04/06/04,6,"www.xasiangirls.com","216.131.72.99"
1608,04/06/04,6,"www.x-screensaver.com","198.63.208.206"
1607,08/02/05,6,"www.wowidol.com","69.25.212.134"
1606,04/06/04,6,"www.wow18.com","216.130.179.202"
1605,04/06/04,6,"www.winvault.com","216.34.131.135"
1604,04/06/04,6,"www.wildyoungpanty.com","69.93.82.226"
1603,04/06/04,6,"www.wifethumbnails.com","66.230.186.158"
1602,04/06/04,6,"www.whore-wife.com","207.142.136.214"
1601,04/06/04,6,"www.whitehouse.com","216.182.60.132"
1600,04/06/04,6,"www.wet-4-u.com","66.28.200.193"
1599,04/06/04,6,"www.weeklynudes.com","66.28.176.192"
1598,10/05/06,6,"www.webx.gaytaboo.com","72.21.6.13"
1597,04/06/04,6,"www.webnude.com","194.126.193.33"
1596,04/06/04,6,"www.webgirlsonline.net","66.28.59.115"
1595,04/06/04,6,"www.wasteland.com","66.28.193.28"
1594,04/06/04,6,"www.wanktool.com","216.130.167.245"
1593,04/06/04,6,"www.voyeurday.com","70.85.12.42"
1592,04/06/04,6,"www.vixensgalleries.com","216.127.40.115"
1591,04/06/04,6,"www.virtualsurfer.com","38.113.223.26"
1590,04/06/04,6,"www.veteranlove.com","64.7.212.68"
1589,04/06/04,6,"www.vegasheat.com","63.223.34.151"
1588,04/06/04,6,"www.upayperview.com","216.7.89.103"
1587,04/06/04,6,"www.unknownwomen.com","66.172.69.237"
1586,04/06/04,6,"www.uniquethumbs.com","194.204.30.18"
1585,04/06/04,6,"www.undressedladies.com","64.255.62.44"
1583,04/06/04,6,"www.uncensoredfreexxx.com","12.25.237.112"
1582,04/06/04,6,"www.ujackum.com","64.227.20.225"
1581,04/06/04,6,"www.uh-oh.net","66.230.134.158"
1580,04/06/04,6,"www.ugj.net","209.11.241.14"
1579,04/06/04,6,"www.tylersroom.net","64.59.73.250"
1578,04/06/04,6,"www.twistyscash.com","66.115.130.111"
1577,04/06/04,6,"www.twistys.net","146.82.201.74"
1576,04/06/04,6,"www.twistedlinks.net","207.210.89.26"
1575,04/06/04,6,"www.twinkys.com","64.246.30.96"
1573,04/06/04,6,"www.tunha.com","216.187.103.170"
1572,04/06/04,6,"www.trannymania.com","204.251.15.174"
1571,04/06/04,6,"www.topsmutlinks.com","38.100.233.70"
1570,04/06/04,6,"www.tonys-tails.com","64.255.57.189"
1569,04/06/04,6,"www.tokyo-hot.com","64.38.239.170"
1568,04/06/04,6,"www.tinyeve.net","69.50.240.34"
1567,04/06/04,6,"www.thumbzilla.com","146.82.200.46"
1566,10/05/06,6,"www.thumbnow.com","69.73.169.196"
1564,04/06/04,6,"www.thumbasia.com","209.200.153.152"
1563,04/06/04,6,"www.thenakedamateur.com","66.115.135.192"
1562,04/06/04,6,"www.thehumpday.com","69.46.16.129"
1561,04/06/04,6,"www.theadultcoalition2.com","66.118.187.180"
1560,04/06/04,6,"www.the-nudie-bar.com","66.230.134.158"
1559,04/06/04,6,"www.thaixxx.com","62.214.98.32"
1558,04/06/04,6,"www.thaixmovies.fasthost.tv","72.21.6.14"
1557,04/06/04,6,"www.thaitwink.com","216.66.20.190"
1556,13/06/04,4,"www.thaitop.net","202.8.85.155"
1555,04/06/04,6,"www.thaisstory.com","68.178.232.99"
1501,04/06/04,6,"www.shegotconned.com","64.38.217.154"
1500,04/06/04,6,"www.share-this-site.com","66.235.131.138"
1499,04/06/04,6,"www.sexzoos.com","67.29.139.222"
1498,04/06/04,6,"www.sexynexus.com","66.37.14.172"
1497,04/06/04,6,"www.sexydouce.com","69.90.63.82"
1496,04/06/04,6,"www.sexyblondegirl.com","64.111.198.87"
1495,04/06/04,6,"www.sexy-smut.com","216.127.86.36"
1494,04/06/04,6,"www.sexy-search.com","216.130.165.212"
1493,04/06/04,6,"www.sexy-pic-galleries.com","80.77.85.105"
1492,04/06/04,6,"www.sexy-photos.net","70.85.10.250"
1491,04/06/04,6,"www.sexy-housewifes.com","66.28.176.199"
1490,04/06/04,6,"www.sexy-hooters.com","204.13.161.23"
1489,04/06/04,6,"www.sexy-amateur-wives.com","66.115.161.245"
1488,04/06/04,6,"www.sexxx.ro","81.31.38.6"
1487,04/06/04,6,"www.sexxkittens.com","67.72.101.13"
1486,04/06/04,6,"www.sexx4sale.com","66.154.76.4"
1485,04/06/04,6,"www.sexwarden.com","66.230.184.154"
1484,04/06/04,6,"www.sexwabbit.com","69.42.71.214"
1483,04/06/04,6,"www.sexualthailand.com","216.218.159.66"
1482,04/06/04,6,"www.sexualplaypen.com","216.17.105.36"
1481,04/06/04,6,"www.sexthai.com","64.26.133.179"
1480,04/06/04,6,"www.sexswap2.com","66.152.92.140"
1479,04/06/04,6,"www.sexswap.com","66.152.92.140"
1478,10/05/06,6,"www.sexsiam.web1000.com","72.21.6.14"
1477,04/06/04,6,"www.sexparty.ws","146.82.204.145"
1476,04/06/04,6,"www.sexparty.tv","146.82.204.157"
1475,04/06/04,6,"www.sexoplex.com","204.13.34.23"
1474,10/05/06,6,"www.sexontaxi.com","216.131.83.29"
1473,04/06/04,6,"www.sexoflover.com","66.111.45.181"
1472,04/06/04,6,"www.sexnemo.com","66.111.39.231"
1471,04/06/04,6,"www.sexmatures.com","63.223.48.103"
1469,04/06/04,6,"www.sexlinksnow.com","209.200.13.185"
1468,10/05/06,6,"www.sexjapan.com","64.40.102.44"
1467,04/06/04,6,"www.sexfix.net","206.251.184.40"
1466,04/06/04,6,"www.sexdragons.com","216.131.79.20"
1465,04/06/04,6,"www.sexape.com","146.82.201.87"
1464,04/06/04,6,"www.sexads.org","66.28.58.31"
1463,04/06/04,6,"www.sex4000.com","66.111.39.231"
1462,19/06/06,6,"www.sex-counter.net",
1461,04/06/04,6,"www.setraz.com","80.77.82.181"
1460,04/06/04,6,"www.series-xxx.com","69.31.33.128"
1458,04/06/04,6,"www.seifuku.com","206.223.154.185"
1457,04/06/04,6,"www.search-x.com","65.39.189.131"
1456,04/06/04,6,"www.seaheat.com","204.13.167.2"
1455,04/06/04,6,"www.schoolgirls4all.com","66.98.172.232"
1454,04/06/04,6,"www.scandalia.com","205.234.171.60"
1453,04/06/04,6,"www.salsawhores.com","216.131.79.79"
1452,10/05/06,6,"www.s-angels.com","211.13.210.125"
1451,04/06/04,6,"www.ruthlesslyrough.com","207.44.134.22"
1450,04/06/04,6,"www.rug-munchers.com","66.154.12.142"
1449,04/06/04,6,"www.rubias19.com","70.86.230.202"
1448,10/05/06,6,"www.rr.iij4u.or.jp","210.138.144.108"
1447,04/06/04,6,"www.rookiefacials.com","64.38.217.149"
1446,04/06/04,6,"www.ricefever.com","209.11.241.11"
1445,04/06/04,6,"www.registrarads.com","64.85.73.30"
1444,04/06/04,6,"www.referralearnings.com","65.17.208.214"
1442,04/06/04,6,"www.redheadcowgirls.com","216.131.79.77"
1441,04/06/04,6,"www.realbutts.com","66.230.129.242"
1440,04/06/04,6,"www.realasianmovies.com","69.50.136.187"
1439,04/06/04,6,"www.rbkane.net","66.216.106.153"
1437,10/05/06,6,"www.rapefiles.nu","62.4.64.119"
1436,04/06/04,6,"www.pussy.org","64.20.33.146"
1435,04/06/04,6,"www.pussy-vault.com","209.8.21.198"
1434,04/06/04,6,"www.pussiporn.com","66.154.71.171"
1433,04/06/04,6,"www.pureteenporn.com","66.115.182.22"
1432,04/06/04,6,"www.purebank.net","65.39.189.133"
1431,04/06/04,6,"www.thaicdz.com","69.25.142.10"
1430,04/06/04,6,"www.purescans.com","66.230.148.9"
1429,10/05/06,6,"www.roomvcd.tk","81.29.204.106"
1428,04/06/04,6,"www.room911.com","69.25.142.8"
1427,10/05/06,6,"www.searchfeed.com","63.251.26.164"
1426,10/05/06,6,"www.spelplanstockholm.nu","62.4.64.119"
1424,04/06/04,7,"www.publicproxyservers.com","72.232.7.18"
1423,04/06/04,6,"www.proxz.com","69.93.59.98"
1422,04/06/04,7,"www.proxyhunters.com","65.38.107.197"
1419,04/06/04,6,"www.smutshots.com","66.111.51.70"
1418,04/06/04,6,"www.revsharehosting.com","63.223.48.119"
1417,04/06/04,6,"www.rexking.com","62.4.85.229"
1416,04/06/04,6,"www.rayspaidemails.com","208.254.3.166"
1415,04/06/04,6,"www.private.com","217.116.240.20"
1413,19/06/06,7,"anonymouse.ws","85.195.119.22"
1412,28/04/06,8,"www.manusaya.netfirms.com","64.34.66.18"
1411,12/05/04,7,"www.proxy4free.com","72.232.7.18"
1409,12/05/04,8,"www.stayinvisible.com","72.232.7.18"
1408,28/04/06,8,"www.pulo.netfirms.com","64.34.66.18"
1406,06/06/05,8,"utusan.netfirms.com","64.34.66.18"
1403,05/04/04,8,"members.fortunecity.com/anuwong","66.179.229.20"
1399,29/03/04,7,"www.geocities.com/manusayasa","66.218.77.68"
1397,26/03/04,7,"www.geocities.com/thaisanti","66.218.77.68"
1396,23/02/04,6,"www.kabalarians.com","66.223.23.215"
1395,23/02/04,6,"www.800chat.com","216.102.246.7"
1394,10/05/06,6,"www.37.com","209.223.178.37"
1393,10/05/06,6,"search.megaweb.com","63.236.0.207"
1392,10/05/06,6,"search.megaspider.com","63.236.0.201"
1391,23/02/04,6,"newpic.com","216.102.246.16"
1390,23/02/04,6,"newjoke.com","207.212.183.54"
1389,19/06/06,6,"game.37.com","209.223.178.11"
1388,23/02/04,6,"email.37.com","205.216.134.48"
1387,23/02/04,6,"37.com","205.216.134.137"
1386,22/02/04,6,"www.issexy.tv","72.21.7.99"
1385,22/02/04,6,"www.samair.ru","82.146.53.42"
1384,20/02/04,6,"www.xxxasianmovies.com","216.131.81.212"
1383,20/02/04,6,"www.uh-oh.com","66.230.134.158"
1382,20/02/04,6,"www.asianthumbs.org","69.50.243.158"
1381,20/02/04,6,"www.asianesex.com","216.131.69.220"
1380,20/02/04,6,"www.aescan.com","206.251.184.40"
1379,10/05/06,6,"thaisexclub.web1000.com","72.21.6.14"
1378,10/05/06,6,"oxygen.lettersfrom.us","72.21.6.13"
1377,10/05/06,6,"nongpla.realsweetheart.com","72.21.6.14"
1376,10/05/06,6,"jc69.web1000.com","72.21.6.13"
1372,20/02/04,6,"www2.xfreehosting.com","69.90.63.75"
1371,18/02/04,6,"www.youho.com","38.113.223.26"
1370,18/02/04,6,"www.xxxpower.net","66.230.152.229"
1369,10/05/06,6,"www.worldsexguide.org","207.150.184.18"
1368,18/02/04,6,"www.worldsex.com","207.246.141.30"
1365,20/02/04,6,"www.thaigirls.ws","216.131.72.108"
1364,18/02/04,6,"www.tgpu.com","69.31.87.177"
1363,10/05/06,6,"www.taboo3000.com","72.51.27.51"
1362,18/02/04,6,"www.surevcd.net","208.254.3.166"
1360,18/02/04,6,"www.sexzool.com","207.44.130.49"
1359,19/06/06,6,"www.sexsiam.tk","81.29.204.106"
1358,18/02/04,6,"www.sex-circus.com","64.59.78.71"
1357,18/02/04,6,"www.seek69.com","209.172.45.89"
1356,20/02/04,6,"www.psend.com/users/kabbpom","66.28.184.220"
1355,18/02/04,6,"www.premium-sex-links.com","84.40.20.10"
1354,18/02/04,6,"www.pinkzoo.com","69.31.86.157"
1353,10/05/06,6,"www.oxygen.lettersfrom.us","72.21.6.13"
1352,09/05/06,6,"www.ohvcd.com","64.40.102.44"
1351,10/05/06,6,"www.nisit.tk","81.29.204.106"
1350,18/02/04,6,"www.lookvcd.com","216.131.78.202"
1349,18/02/04,6,"www.linkforsex.com","66.28.194.32"
1348,18/02/04,6,"www.ithaisex.com","216.131.81.41"
1347,17/02/04,6,"manga.issexy.tv","72.21.6.14"
1346,14/02/04,6,"www.impurethoughts.com","206.207.85.33"
1345,18/02/04,6,"www.gotpornstars.com","64.89.23.140"
1344,10/05/06,6,"www.goodvcd.com","64.20.39.27"
1343,12/02/04,7,"www.geocities.com/beritadaripatani","66.218.77.68"
1342,18/02/04,6,"www.free-zoo-movies.com","69.31.86.157"
1341,20/02/04,6,"www.clememt-cornerclub.com","66.118.136.67"
1340,18/02/04,6,"www.cleanpornhost.com","69.22.132.11"
1339,18/02/04,6,"www.cartoonsx.com","66.98.198.87"
1338,13/02/04,6,"www.camweb.org","204.209.13.105"
1337,18/02/04,6,"www.bangkokstreetwhores.com","204.15.248.137"
1335,18/02/04,6,"www.audlink.com","208.254.3.166"
1333,18/02/04,6,"webboard.100-sex.com","69.31.84.211"
1332,20/02/04,6,"teen.elitecities.com","209.237.241.52"
1331,18/02/04,6,"sudyodvcd.cjb.net","216.194.70.4"
1330,10/05/06,6,"pamvcd.xxxnations.com","72.21.6.14"
1329,18/02/04,6,"oxygen.100-sex.com","69.31.84.211"
1328,12/02/04,8,"merdeka.netfirms.com","64.34.66.18"
1326,18/02/04,6,"leovcd.isgreat.tv","72.21.6.13"
1325,14/02/04,6,"hentaikid.com","64.111.111.192"
1324,10/05/06,6,"goodvcd.com","64.20.39.27"
1322,20/02/04,6,"china.nightcandy.com","8.6.0.17"
1321,18/02/04,6,"boomvcd1.com","206.251.184.100"
1320,10/05/06,6,"billyvcd.web1000.com","72.21.6.13"
1319,18/02/04,6,"asian.xxx-teens.net","216.131.83.176"
1318,20/02/04,6,"asian.elitecities.com","209.237.241.52"
1317,10/05/06,6,"9wave.web1000.com","72.21.6.14"
1316,18/02/04,6,"38.144.58.65","38.144.58.65"
1315,20/02/04,6,"207.150.221.95/sudswing","207.150.221.95"
1314,20/02/04,6,"hawaiian-pimp.biz","69.25.142.4"
1313,20/02/04,6,"go.to/cdnobra","66.179.230.80"
1311,30/01/04,6,"www.qualitypage.com","146.82.200.160"
1310,30/01/04,6,"www.wannawatch.com","64.255.170.250"
1308,30/01/04,6,"ithaisex.com","216.131.81.41"
1304,30/01/04,6,"cd2004.kickme.to","64.235.234.138"
1303,30/01/04,6,"drive.to/hengvcd","66.179.230.80"
1302,10/05/06,6,"vcdx7.web1000.com","72.21.6.13"
1301,30/01/04,6,"vcdx7.jeeran.com","70.98.189.35"
1300,30/01/04,6,"ddvcd.cjb.net","216.194.70.4"
1299,10/05/06,6,"vcdx7.here.ws","207.44.196.34"
1298,10/05/06,6,"vcdx7.da.ru","195.161.113.135"
1296,30/01/04,6,"tgpfriendly.com","69.22.132.33"
1295,30/01/04,6,"www.alphahentai.com","70.85.72.250"
1294,10/05/06,6,"www.epsilonhentai.com","217.76.128.35"
1292,10/05/06,6,"www.avs-sex.co.uk","72.232.55.178"
1291,30/01/04,6,"www.hqseek.com","70.85.10.250"
1290,30/01/04,6,"www.need4sex.com","216.131.77.27"
1289,10/05/06,6,"www.uni-sex.com","209.103.182.20"
1288,30/01/04,6,"www.sexcollective.com","66.55.145.229"
1287,10/05/06,6,"www.free-trial-sex-sites.com","66.28.157.70"
1286,30/01/04,6,"www.free-trial.com","66.115.188.23"
1285,30/01/04,6,"www.adult-sex-sites.net","66.230.182.147"
1284,30/01/04,6,"freepicssex.com","74.52.9.19"
1283,30/01/04,6,"www.zadina.com","66.115.131.251"
1282,30/01/04,6,"www.sureav.com","204.251.15.198"
1281,30/01/04,6,"www.pornpictures4you.com","207.189.104.86"
1280,30/01/04,6,"www.weathertalk.net","208.254.3.166"
1279,30/01/04,6,"www.tinyteencherries.com","38.98.193.15"
1278,10/05/06,6,"leovcd.web1000.com","72.21.6.14"
1277,30/01/04,6,"upkajuy.host.sk","62.168.109.150"
1276,30/01/04,6,"www.geocities.com/buddyvcd","66.218.77.68"
1275,30/01/04,6,"forum.onecenter.com/cfoo","64.49.212.93"
1274,30/01/04,6,"www.tgpfriendly.com/users/sawatdee","69.22.132.33"
1273,30/01/04,6,"www.geocities.com/xvdocd","66.218.77.68"
1272,30/01/04,6,"www.revshareteens.com","63.223.48.120"
1271,10/05/06,6,"cute.isgreat.tv","72.21.6.13"
1268,30/01/04,6,"www.apornhost.com","69.42.71.234"
1267,30/01/04,6,"207.195.221.95/sudswing","207.195.221.95"
1266,30/01/04,6,"www.kazafama.com","194.187.97.75"
1265,10/05/06,6,"sudswing.net","207.150.221.95"
1263,10/05/06,6,"www.surevcd.com","69.61.56.18"
1262,30/01/04,6,"www.maneemeeta7.siamblood.com","64.136.24.162"
1260,10/05/06,6,"www.billyvcd.web1000.com","72.21.6.14"
1257,30/01/04,6,"www.sexkorea.ws","205.178.189.131"
1256,30/01/04,6,"www.lingerie-mania.com","66.230.139.82"
1255,30/01/04,6,"www.gekilink.com","216.127.70.10"
1254,30/01/04,6,"www.schoolgirls-heaven.com","64.237.33.142"
1253,30/01/04,6,"18asians.sexstorage.net","209.67.61.22"
1252,30/01/04,6,"www.adultbouncer.com","206.53.53.51"
1251,30/01/04,6,"www.boomvcd.net","204.251.15.157"
1247,31/05/06,6,"zeal.web1000.com","72.21.6.14"
1246,31/05/06,6,"zadara.web1000.com","72.21.6.13"
1245,31/05/06,6,"z00m.web1000.com","72.21.6.13"
1244,31/05/06,6,"yulinks.web1000.com","72.21.6.13"
1243,10/05/06,6,"youth.festival.web1000.com","72.21.6.14"
1242,31/05/06,6,"young-hardcore.net",
1241,07/01/04,6,"young-erotic.com","63.219.176.252"
1240,10/05/06,6,"youngbabes2.web1000.com","72.21.6.13"
1238,31/05/06,6,"yedkay.com","72.51.27.51"
1237,10/05/06,6,"yatesgifts.web1000.com","72.21.6.13"
1236,10/05/06,6,"yaksims.web1000.com","72.21.6.14"
1235,31/05/06,6,"yagusa.web1000.com","72.21.6.13"
1138,11/07/03,6,"www.thai.net/somvoice/superhome.htm","203.150.217.1"
